"mpa_id","mpa_name_clean","mpa_country","protection_level_clean","mpa_area_km2","days_after","fishing_hours_annual","fishing_hours_annual_100km2","fishing_hours_daily","fishing_hours_daily_100km2","all_detections","all_fishing_detections","classified_fishing_detections","matched_fishing_detections","perc_area_imaged","perc_days_imaged","imaged_by_sar_highfreq"
"AIIDN1276_5","Kei Kecil Is. Small Island Park","Indonesia","fully-protected",42.1492898998016,1826,0,0,0,0,0.10629221259448,0.0633346931893775,0,0,5.10771731299795,23.9320920043812,1
"AIIDN132_4","Western Waigeo Islands Aquatic Nature Sanctuary","Indonesia","highly-protected",58.1816765251552,1826,0,0,0,0,0,0,0,0,16.4099236536701,15.6626506024096,1
"AIIDN138_4","Western Weigeo Islands Marine Aquatic Sanctuary","Indonesia","highly-protected",2603.3228577174,1826,0,0,0,0,0.00298670506583067,0.000893267946698134,0,0,95.2628078058711,15.6626506024096,1
"AIIDN141_5","Anambas Islands Aquatic Tourism Park","Indonesia","fully-protected",379.785171063688,1826,0,0,0,0,0.126608726484546,0.11256556455998,0.0691779639554733,0,72.3978326387979,15.4435925520263,1
"AIIDN1519_5","Gita Nada Aquatic Tourism Park","Indonesia","fully-protected",4.94848912840116,1461,0,0,0,0,0,0,0,0,5.13010481841324,24.9144421629021,0
"AIIDN1521_4","Gita Nada Aquatic Tourism Park","Indonesia","highly-protected",17.0293023752409,1461,0,0,0,0,0,0,0,0,0.828097048629432,24.9144421629021,0
"AIIDN1988_5","Belitung Aquatic Tourism Park","Indonesia","fully-protected",91.8238926761989,731,0,0,0,0,0.0872712292502272,0.0473158787256079,0.0290904097500757,0,60.8318379837422,20.109439124487,1
"AIIDN1997_4","Belitung Aquatic Tourism Park","Indonesia","highly-protected",798.693848127349,731,0,0,0,0,0.363269077289741,0.123697090952191,0.00516496318421433,0,76.9633152333101,20.2462380300958,1
"AIIDN2015_5","Kubu Raya and Kayong Utara Aquatic Tourism Park","Indonesia","fully-protected",153.218611220749,731,0,0,0,0,0.101349134097599,0.0204316307121066,0,0,66.2242279774502,8.07113543091655,1
"AIIDN2033_5","Kubu Raya Coastal Park","Indonesia","fully-protected",28.3063442151321,731,0,0,0,0,0,0,0,0,4.90935774237344,8.07113543091655,1
"AIIDN2044_5","Paloh Coastal Park","Indonesia","fully-protected",164.482396511758,731,0,0,0,0,0.123893172851805,0.0258498656264084,0,0,89.3750153448922,14.7742818057456,1
"AIIDN2055_5","Senggora Sandbar, Sepagar Sandbar, Baras Basah Sandbar, Bogam Bay to Cape Keluang Aquatic Tourism Park","Indonesia","fully-protected",18.855000152385,1096,0,0,0,0,0.0865150835150284,0.0537092992243395,0,0,78.5935716796244,7.11678832116788,1
"AIIDN2071_4","Senggora Sandbar, Sepagar Sandbar, Baras Basah Sandbar, Bogam Bay to Cape Keluang Aquatic Tourism Park","Indonesia","highly-protected",23.1140267447345,1096,0,0,0,0,0.15459828635518,0.0689206117494278,0,0,71.7554852706716,7.11678832116788,1
"AIIDN2176_5","Sula Islands Coastal Park","Indonesia","fully-protected",68.7538702161047,731,0,0,0,0,0.0791988984722684,0,0,0,18.5501964865434,13.5430916552668,1
"AIIDN2234_5","Berau Bay and Nusalasi-Van Den Bosch Bay Coastal Park","Indonesia","fully-protected",691.497041461877,731,0,0,0,0,0.0535417973759913,0.0134940867900609,0,0,79.9700445056841,24.6238030095759,1
"AIIDN241_4","Padaido Islands Aquatic Tourism Park","Indonesia","highly-protected",1740.69287346164,1826,0,0,0,0,0.0249657542825991,0.00355343050729048,0,0,71.7146479510021,15.6626506024096,1
"AIIDN242_5","Padaido Islands Aquatic Tourism Park","Indonesia","fully-protected",41.198132060885,1826,0,0,0,0,0,0,0,0,0.475371016411771,15.6626506024096,0
"AIIDN412a_5","Randayan Island Small Islands Park","Indonesia","fully-protected",17.3240211286186,731,0,0,0,0,0,0,0,0,36.822530669918,14.7742818057456,1
"AIIDN443a_5","Bunga Laut Strait Aquatic Tourism Park","Indonesia","fully-protected",26.8854944639625,1461,0,0,0,0,0,0,0,0,1.65869991448974,8.28199863107461,0
"AIIDN799_5","Pariaman Aquatic Park","Indonesia","fully-protected",2.51101386490807,365,0,0,0,0,0,0,0,0,8.72906583572645,12.3287671232877,0
"AIIDN814_4","Kiluan Bay Aquatic Tourism Park","Indonesia","highly-protected",88.8953448680763,1096,0,0,0,0,0.0854508124628586,0.000639556605878265,0,0,99.9836400088796,14.3248175182482,1
"AIIDN855_5","Gili Banta Aquatic Water Park","Indonesia","fully-protected",18.7078218961032,731,0,0,0,0,0,0,0,0,6.39886534668744,21.7510259917921,1
"AIIDN931_5","Liang Is. and Ngali Is. Aquatic Tourism Park","Indonesia","fully-protected",28.3247555627086,731,0,0,0,0,0,0,0,0,4.08001125407506,13.953488372093,1
"AIIDN950_5","Doboto Coastal Park","Indonesia","fully-protected",41.4756332686158,1096,0,0,0,0,0,0,0,0,18.3865680124081,23.7226277372263,1
"AIIDN984_5","South Kalimantan Aquatic Tourism Park","Indonesia","fully-protected",50.8978796126608,731,0,0,0,0,0.244072443065367,0.028944876453046,0,0,37.7932060745854,15.1846785225718,1
"AIIDN985_4","South Kalimantan Aquatic Tourism Park","Indonesia","highly-protected",1754.65923549575,731,0,0,0,0,0.798388514319719,0.169278829604214,0.00553338574280993,0,87.4839923489125,15.1846785225718,1
"AIIOT3_5","Chagos Archipelago Marine Protected Area","British Indian Ocean Territory","fully-protected",655043.507059691,1826,2697.28253344883,0.41177150897292,7.38576816387959,0.00112752329948773,0.00433906054875809,0.00085145348989442,0,0,38.7696588318888,0.164293537787514,0
"AIIRL189_4","Mid-Clare Coast SPA","Ireland","highly-protected",42.6298848283665,1826,0,0,0,0,0.0112344063312791,0.00504419227071268,0,0,37.469188327834,60.9529025191676,1
"AIIRL226_4","Rogerstown Estuary SPA","Ireland","highly-protected",5.44822481134183,1826,0,0,0,0,0,0,0,0,2.74115025798571,51.5881708652793,0
"AIIRL247_4","South Dublin Bay and River Tolka Estuary SPA","Ireland","highly-protected",21.5276288869302,1826,4.71766666666667,21.9144741459699,0.0129180357794816,0.0600067747699065,0.0445136338540264,0,0,0,33.1883422275075,52.4096385542169,1
"AIISR13_4","Shiqmona","Israel","highly-protected",1.61447040794913,1826,0.0133888888888889,0.829305314174008,3.66617987099915e-05,0.00227082506619389,0,0,0,0,2.32008212811034,42.0591456736035,0
"AIISR15_4","Yam Dor Habonim","Israel","highly-protected",4.50671608468692,1826,0,0,0,0,0,0,0,0,29.3461516670209,42.8258488499452,1
"AIITA557_4","Secche Di Tor Paterno","Italy","highly-protected",13.8635612875938,1826,7.06255555555556,50.9432995537421,0.0193388706340514,0.139494248504223,0.263017418484202,0.225749473595621,0.221920946846046,0.106850826259207,100.010482908739,32.6396495071194,1
"AIITA747_5","Riserva naturale della Foce dell'Isonzo","Italy","fully-protected",14.179921130268,1826,4.08638888888889,28.8181355266231,0.0111894547888524,0.0789105573018158,0.550113467300686,0.234795854375741,0.183371155766895,0,35.4484138312489,47.5355969331873,1
"AIJM16_4","Ocho Rios Marine Park","Jamaica","highly-protected",133.428434458788,1826,0,0,0,0,0.0450499853621981,0.017213415741571,0.00346538348939986,0,79.1206868861232,15.881708652793,1
"AIJM38_4","Bluefields Bay Special Fishery Conservation Area","Jamaica","highly-protected",13.5094131574419,1826,0,0,0,0,0,0,0,0,4.15949769614381,22.8915662650602,0
"AIJM5_4","Three Bays Special Fishery Conservation Area","Jamaica","highly-protected",11.6563511008092,1826,0,0,0,0,0,0,0,0,4.63808455340734,20.0985761226725,0
"AIJM8_4","Galleon Harbour Fishery Conservation Area","Jamaica","highly-protected",9.10895446099252,1826,0,0,0,0,0,0,0,0,0.754536207557123,15.881708652793,0
"AIKEN29_5","Mombasa","Kenya","fully-protected",10.1064962828532,1826,0.5625,5.5657270755083,0.00154025191675794,0.0152402165265835,0,0,0,0,20.2308428756207,11.1719605695509,1
"AIKEN30_4","Mombasa","Kenya","highly-protected",199.593496991368,1826,26.3039023564445,13.1787371597493,0.0720260195959596,0.0360863558591163,0.616792137084582,0.0397105213107652,0.0144786886639573,0.00579147546558293,84.8133504900091,11.1719605695509,1
"AIKOR101_4","Gyeongnam Goseong County Finless Porpoise Water","Republic of Korea","highly-protected",2.10682235139513,1096,9.41537037037037,446.899111552312,0.02577199918897,1.22326399147531,4.22527709494084,1.89419887213091,1.62510657497725,0.650042629990898,99.7968823680012,32.7554744525547,1
"AIKOR111_5","Cha-gwido Island","Republic of Korea","fully-protected",5.08855546851955,1826,93.5458888888893,1838.35843919975,0.256149750517221,5.03384019496097,4.9208228349471,0,0,0,2.63611265711445,8.26944140197152,0
"AIKOR133_5","Marado Island","Republic of Korea","fully-protected",5.27031484534282,1826,338.992722222222,6432.11519937518,0.928238560301811,17.6125826927031,3.75074659828365,3.71198638293699,3.75074659828365,2.81305994871274,13.6723759409057,8.10514786418401,0
"AIKOR134_5","Mount Seongsan Ilchulbong","Republic of Korea","fully-protected",4.21891124021113,1826,14.2157777777778,336.953706024552,0.0389260070585372,0.922655273889791,15.0355938483079,10.7796023650458,8.77076307817959,5.01186461610263,12.9570882272684,7.99561883899233,0
"AIKOR136_5","Munseom Island and Beomseom Island","Republic of Korea","fully-protected",8.72114787705672,1826,54.2012188888889,621.49179962284,0.148415166727516,1.70178477443275,4.74055752461366,2.68180291985098,2.37027876230683,1.97523230192236,19.6117550017545,8.10514786418401,1
"AIKOR27_4","Sohwang Sand Dune Protected Area","Republic of Korea","highly-protected",5.18377038893597,1461,18.8843013888889,364.296640707597,0.0517023994220093,0.997389844510876,1.71617158333219,1.67572756872789,1.71617158333219,1.14411438888813,28.1854104519305,16.0848733744011,1
"AIKWT13_5","Himarah Reef","Kuwait","fully-protected",1.51716542425299,1826,0,0,0,0,0,0,0,0,92.9052176008238,15.6626506024096,1
"AIKWT14_5","Julaiah Reef","Kuwait","fully-protected",1.02042029884958,1826,0,0,0,0,0,0,0,0,100.000004464068,15.6626506024096,1
"AIKWT18_5","Mudayrah Reef","Kuwait","fully-protected",14.1270745173225,1826,0.341555555555556,2.41773733929655,0.000935256176220032,0.00662031034856669,0.216013816357934,0.135007513613508,0.13293157929719,0,99.9999971172414,23.3296823658269,1
"AIKWT19_5","North Bnaider Reef","Kuwait","fully-protected",2.65111263839293,1826,0,0,0,0,0,0,0,0,99.9999967913155,15.6626506024096,1
"AIKWT20_5","North Funatees Reef","Kuwait","fully-protected",0.339110085497856,1826,0,0,0,0,0,0,0,0,100.000017645825,15.6626506024096,0
"AIKWT21_5","North West Qaruh Island Reef","Kuwait","fully-protected",1.70204321625423,1826,0,0,0,0,0.138568189430585,0.118503931305605,0,0,100.000004153001,23.2201533406353,1
"AIKWT22_5","North West Umm Al Maradim Island Reef","Kuwait","fully-protected",0.487105260798693,1826,0,0,0,0,0,0,0,0,30.8016497090127,23.2201533406353,0
"AIKWT24_5","Salama Reef","Kuwait","fully-protected",0.504729131697059,1826,0,0,0,0,0,0,0,0,99.9999998696969,15.6626506024096,0
"AIKWT25_5","South Funatees Reef","Kuwait","fully-protected",1.33247088743067,1826,0,0,0,0,1.57444489777365,0.293767932454838,0,0,100.000005136319,15.6626506024096,1
"AIKWT28_5","Umm Al Aish Reef (Taylor Rock)","Kuwait","fully-protected",5.50409597834301,1826,5.58344444444444,101.44162577131,0.0152887306802969,0.277770059614759,0.214721896014874,0.205712487340934,0.214721896014874,0,100.001072048848,23.3844468784228,1
"AIKWT3_5","Al Bidaa (Anjefah) Reef","Kuwait","fully-protected",2.05805789038324,1826,0,0,0,0,0.849466775246333,0.0021887360930997,0,0,99.9999970735116,15.6626506024096,1
"AIKWT4_5","Al Zour Reef","Kuwait","fully-protected",0.973834545286179,1826,0,0,0,0,0,0,0,0,100.000004264647,15.6626506024096,0
"AIKWT9_5","Benayh Reef","Kuwait","fully-protected",1.36449620509076,1826,0,0,0,0,0,0,0,0,68.3098826872831,15.6626506024096,0
"AIKY22_5","Environmental Zone","Cayman Islands","fully-protected",9.46406669975149,731,0,0,0,0,0,0,0,0,2.49252985155228,8.07113543091655,0
"AIKY27_4","North Sound Replenishment Zone","Cayman Islands","highly-protected",30.3598246380882,1826,0,0,0,0,0.395397197899736,0.130677333530356,0,0,41.0654749125055,7.77656078860898,1
"AILBN3_5","Palm Islands","Lebanon","fully-protected",3.89255332436708,1826,0,0,0,0,0,0,0,0,1.5196028425114,45.947426067908,0
"AILBN6_5","Tyre Coast","Lebanon","fully-protected",37.0618041120601,1826,0,0,0,0,0,0,0,0,86.2837465309708,43.4282584884995,1
"AIMDV108_5","S. Kandihera-Maakandu Channel (Manta Point Addu)","Maldives","fully-protected",7.16874879117223,1461,0,0,0,0,0,0,0,0,0.678077644791583,0.0684462696783025,0
"AIMEX148_5","Cabo Pulmo","Mexico","fully-protected",21.9305756147061,1826,0,0,0,0,0.105127998713347,0.0250996776408072,0,0,15.602233611949,15.2245345016429,1
"AIMEX230_4","Hydrothermal Vents of the Guaymas Basin and the Eastern Pacific Rim","Mexico","highly-protected",1462.60639149329,1826,9.64677777777778,0.659560756324103,0.026415054156018,0.00180602616737158,0.00940308265560147,0.00334113637825823,0.00165936752745908,0.000553122509153027,100.00043156209,28.3132530120482,1
"AIMEX51_5","North Gulf of California and Colorado River Delta Core Zone","Mexico","fully-protected",815.484293688123,1826,0,0,0,0,0.0103480067051838,0.00686797570246816,0,0,80.2627036734529,13.7458926615553,1
"AIMEX59g_5","Archipelago of Revillagigedo","Mexico","fully-protected",148685.34052807,1461,6.23166666666668,0.00419117758652893,0.0170613734884782,1.14748188542886e-05,0.00386517749740547,0.000341016303348926,0,0,52.4004589078441,16.4955509924709,1
"AIMRT4_4","Parc National du Banc d'Arguin (PNBA)","Mauritania","highly-protected",6319.34867982143,1826,2.57827777777778,0.0407997391568308,0.007059906291834,0.000111718891448058,0.0254305918014512,0.018979268425816,0.00602303490034371,0,90.1100423570568,17.6341730558598,1
"AIMRT5_4","Réserve Satellite du Cap Blanc /Ras Nouadhibou","Mauritania","highly-protected",3.15881958685279,1826,0.629777777777778,19.9371239940057,0.0017244736521845,0.0545923439047252,0,0,0,0,1.06536036447064,8.32420591456736,0
"AIMYS105_5","Pulau Seri Buat and Pulau Sembilang Marine Parks","Malaysia","fully-protected",92.5414706048407,1826,377.982166666667,408.446250309421,1.03500045637094,1.11841799098965,0.123787231081189,0.0678540405970422,0.0119794094594699,0.0119794094594699,65.6476393390116,23.3844468784228,1
"AIMYS109_5","Pulau Babi Besar, Babi Hujong, Babi Tengah, Gual, Harimau, Mensirip, & Rawa Marine Parks","Malaysia","fully-protected",189.364888807619,1826,59.9913888888889,31.6803126844891,0.164269958622368,0.0867478441524894,0.157796383574193,0.075068124151473,0.0338135107658985,0.0037570567517665,66.4937059362435,23.6035049288061,1
"AIMYS116_5","Pulau Pemanggil Marine Park","Malaysia","fully-protected",95.8678560630916,1826,0,0,0,0,0.10251947696172,0.0854681785568731,0.080936429180305,0.00539576194535367,74.4425504398637,15.553121577218,1
"AIMYS117_5","Pulau Aur Marine Park","Malaysia","fully-protected",100.193183434151,1826,0,0,0,0,0.0398592767973933,0.0216681292271269,0,0,61.5702011666098,15.6626506024096,1
"AIMYS119_5","Pulau Mentigi Sibu Hujong, Sibu, & Tinggi Marine Parks","Malaysia","fully-protected",223.995782998607,1826,0,0,0,0,0.256483714672618,0.105333534135496,0,0,64.0813016532375,23.658269441402,1
"AIMYS125_5","Pulau Segantang Marine Park","Malaysia","fully-protected",43.1618183565795,1826,32.0491111111111,74.2533848929598,0.0877576974564927,0.203322521612705,0.2046727005654,0.186714799686872,0.19443906553713,0.03070090508481,93.1674200629498,13.3077765607886,1
"AIMYS127_5","Pulau Payar, Lembu, & Kacha Marine Parks","Malaysia","fully-protected",67.8629825028633,1826,60.1819444444446,88.6815495353528,0.16479174272849,0.242830091827363,0.408194813008812,0.301570683784489,0.274603783296837,0.02968689549155,81.7063841616492,13.3077765607886,1
"AIMYS21_5","Pulau Kuraman Marine Park","Malaysia","fully-protected",21.421613310734,1826,0,0,0,0,0.606542296273118,0.231580477067027,0.0673935884747909,0.0673935884747909,47.4434636026627,7.99561883899233,1
"AIMYS28_5","Pulau Tiga Park Marine Park","Malaysia","fully-protected",155.756255735226,1826,0,0,0,0,0.299250775079117,0.112471165938125,0,0,67.596497470292,7.99561883899233,1
"AIMYS29_5","Tunku Abdul Rahman Park","Malaysia","fully-protected",36.4327494537072,1826,0,0,0,0,0,0,0,0,9.41921765102046,7.99561883899233,1
"AIMYS34_5","Sugud Islands Marine Conservation Area","Malaysia","fully-protected",457.352168400672,1826,0,0,0,0,0.201056227832082,0.0832800089763353,0,0,59.5189184496132,8.10514786418401,1
"AIMYS36_5","Turtle Islands Park","Malaysia","fully-protected",19.2147739213795,1826,0,0,0,0,0.40759293692002,0.117964426922816,0,0,17.2546578411169,8.10514786418401,1
"AIMYS55_5","Sipadan Island Park","Malaysia","fully-protected",169.173000842295,1826,0,0,0,0,0.0836507095607524,0.0095170865148013,0,0,92.0048498970658,7.99561883899233,1
"AIMYS56_5","Tun Sakaran Marine Park","Malaysia","fully-protected",347.869131006697,1826,0,0,0,0,1.25678702957307,0.594533008714482,0,0,31.7099820279543,8.05038335158817,1
"AIMYS61_5","Pulau Perhentian Besar, Perhentian Kecil, Susu Dara Marine Parks","Malaysia","fully-protected",177.21135909078,1826,1.95916666666667,1.10555366017087,0.00536464037970062,0.00302725536739011,0.172685833169197,0.0789447458480671,0,0,65.5815813034844,15.8269441401972,1
"AIMYS68_5","Pulau Lang Tengah Marine Park","Malaysia","fully-protected",61.368145939509,1826,9.0441111111111,14.7374683928466,0.0247648168431301,0.0403545136715405,0.231195253274093,0.165700857240296,0,0,80.4811514706803,15.8269441401972,1
"AIMYS6_5","Pulau Tukong Ara-Banun","Malaysia","fully-protected",0.101775883787408,1826,0,0,0,0,0,0,0,0,99.1973463537978,7.99561883899233,0
"AIMYS73_5","Pulau Redang Marine Park","Malaysia","fully-protected",159.108931651269,1826,38.0142777777778,23.8919822936758,0.10409166970914,0.0654216382630771,0.288253085702765,0.182368914786747,0.00640562412672811,0.00320281206336405,67.9009955705937,15.8269441401972,1
"AIMYS77_5","Pulau Yu Besar and Yu Kecil Marine Parks","Malaysia","fully-protected",64.6752133610364,1826,6.26216666666667,9.68248319755729,0.0171472252646951,0.0265128236515807,0.223751888293725,0.167161738067603,0,0,82.4815118339542,23.3844468784228,1
"AIMYS79_5","Pulau Kapas Marine Park","Malaysia","fully-protected",23.9723844208594,1826,6.54705555555555,27.3108233232681,0.0179273153218936,0.0747831963944909,0.198928475186497,0.0957742138427766,0.085255060794213,0,34.4047795782557,23.4392113910186,1
"AIMYS81_5","Rantau Abang Turtle Sanctuary","Malaysia","fully-protected",66.616847950985,1826,0,0,0,0,0.0673812720968988,0.0249836384344377,0,0,70.6629827948252,23.4392113910186,1
"AIMYS83_5","Pulau Nyireh and Tenggol Marine Parks","Malaysia","fully-protected",98.1734277567429,1826,0,0,0,0,0.243853285861265,0.181467436092324,0.0650275428963374,0,61.2247725064062,23.3296823658269,1
"AIMYS94_5","Pulau Tioman Marine Park","Malaysia","fully-protected",445.581743095787,1826,93.4063333333333,20.9627828744441,0.255767615918218,0.0574008293385655,0.177288495867317,0.10363145170959,0.0121885840908781,0.00221610619834147,72.1817793076821,15.4435925520263,1
"AINCL23_4","Dohimen","New Caledonia","highly-protected",33.8934890754351,1826,0,0,0,0,0,0,0,0,77.5795113167602,7.9408543263965,1
"AINCL30_5","Pelotas Atoll","New Caledonia","fully-protected",23.5554415783667,1461,12.9479861111111,54.9681315378206,0.0354496539660811,0.150494542198003,0,0,0,0,8.04823810478459,0.0684462696783025,0
"AINCL45_5","Yves Merlet","New Caledonia","fully-protected",125.517279171339,1826,0,0,0,0,0,0,0,0,5.71780535596305,8.3789704271632,1
"AINCL52_5","Ouano","New Caledonia","fully-protected",24.2359570784674,1826,0,0,0,0,0,0,0,0,6.47833401628241,8.26944140197152,1
"AINCL80_5","Chesterfield-Bellona","New Caledonia","fully-protected",17532.9865946269,1461,129.846745116252,0.740585435433138,0.355501013323071,0.00202761241733919,0,0,0,0,38.3414561834595,0.0684462696783025,0
"AINCL81_5","North Chesterfield","New Caledonia","fully-protected",5384.02289082118,1461,48.7920833333333,0.906238408022286,0.133585443759982,0.00248114553873316,0,0,0,0,27.6558458103828,0.0684462696783025,0
"AINCL84_5","Northwest Bellona","New Caledonia","fully-protected",75.7956822818308,1461,0,0,0,0,0,0,0,0,17.3703415393025,0.0684462696783025,0
"AINCL85_5","The Observatory","New Caledonia","fully-protected",43.9406734715591,1461,0,0,0,0,0,0,0,0,0.881396716385415,0.0684462696783025,0
"AINCL93_5","Large Astrolabe","New Caledonia","fully-protected",194.114087241154,1461,0.00416666666666667,0.00214650401003111,1.14077116130504e-05,5.87680769344589e-06,0,0,0,0,49.9429051270233,0.27378507871321,0
"AINCL94_5","Small Astrolabe","New Caledonia","fully-protected",92.2082485619959,1461,0,0,0,0,0,0,0,0,71.4625844680482,0.342231348391513,0
"AINCL95_5","Pétrie","New Caledonia","fully-protected",174.068082572239,1461,0.302013888888889,0.173503312282165,0.000826868963419271,0.000475026180101752,0,0,0,0,32.4125304057098,0.342231348391513,0
"AINOR1105_4","Forlandsøyane fuglereservat","Norway","highly-protected",4.77534701650334,1826,0,0,0,0,0,0,0,0,17.2225054162028,6.07886089813801,0
"AINOR1106_4","Moffen fuglereservat","Norway","highly-protected",7.27788125297413,1826,0,0,0,0,0,0,0,0,0.749954304826049,0.0547645125958379,0
"AINOR1108_4","Guissezholmen fuglereservat","Norway","highly-protected",0.413252280074147,1826,0,0,0,0,0,0,0,0,18.8091021926701,2.84775465498357,0
"AINOR1109_4","Gåsøyane fuglereservat","Norway","highly-protected",1.86952495927969,1826,0,0,0,0,0,0,0,0,4.28087494794934,2.84775465498357,0
"AINOR1110_4","Isøyane fuglereservat","Norway","highly-protected",2.03727924350251,1826,0,0,0,0,1.25190463206508,0.0268495986438997,0,0,35.3228074902587,6.07886089813801,0
"AINOR1111_4","Kongsfjorden fuglereservat","Norway","highly-protected",5.82250936348384,1826,0,0,0,0,0,0,0,0,4.42801156489819,2.84775465498357,0
"AINOR1113_4","Olsholmen fuglereservat","Norway","highly-protected",0.458850351771045,1826,0,0,0,0,7.98391429209968,5.33453816134504,0,0,49.18357372189,6.07886089813801,0
"AINOR1114_4","Plankeholmane fuglereservat","Norway","highly-protected",1.60766121894593,1826,0,0,0,0,0,0,0,0,30.1238448178564,6.07886089813801,0
"AINOR1115_4","Skorpa  fuglereservat","Norway","highly-protected",1.03837686601836,1826,0,0,0,0,0,0,0,0,5.62768019041416,2.84775465498357,0
"AINOR1118_4","Kapp Linné fuglereservat","Norway","highly-protected",0.7434063186489,1826,0,0,0,0,0,0,0,0,5.20170433843405,6.07886089813801,0
"AINOR1119_4","Boheman fuglereservat","Norway","highly-protected",2.058162774935,1826,0,0,0,0,0,0,0,0,46.5246284605775,2.84775465498357,0
"AINOR1120_4","Hermansenøya fuglereservat","Norway","highly-protected",2.86799011898541,1826,0,0,0,0,0,0,0,0,2.73902832981218,2.84775465498357,0
"AINOR244_4","Saltstein-Kløvningen","Norway","highly-protected",11.9172124434219,1826,38.7057722222222,324.78880783557,0.105985137519776,0.889345037884913,0,0,0,0,1.05455408651783,47.973713033954,0
"AINOR333_4","Orskjera","Norway","highly-protected",10.5256887954979,1826,27.0687461111111,257.16840614449,0.0741203343677741,0.704185120877575,0.157110370909623,0.150616056617703,0.157110370909623,0,9.84270581844794,48.3570646221249,1
"AINOR365_4","Gjesværstappan","Norway","highly-protected",5.06324918767592,1826,0.311777777777778,6.15766213001433,0.000853717901910673,0.0168610682640042,0.376051848145211,0.324665303225788,0,0,4.59070173909629,81.2157721796276,0
"AINOR557_4","Hjelmsøya","Norway","highly-protected",2.20284776749745,1826,0.372388888888889,16.9048853208745,0.00101968479980528,0.0462893902543114,0,0,0,0,6.95131953464851,65.4435925520263,0
"AINOR770_4","Omgangsstauran","Norway","highly-protected",3.26467348157242,1826,2.40116666666667,73.5499792006812,0.00657493610806864,0.201396438117966,0,0,0,0,0.479758247856772,63.6911281489595,0
"AINZL444_5","Otaiti (Astrolabe Reef) / O Karapu / Brewis Shoal","New Zealand","fully-protected",37.726983986311,365,5.56583333333333,14.7529241546392,0.0152488584474886,0.0404189702866827,0.0528210651275395,0.0485909033320667,0.0528210651275395,0,90.6193621477944,24.6575342465753,1
"AINZL445_5","Schooner Rocks","New Zealand","fully-protected",8.31057323138326,365,0.125277777777778,1.50745050058269,0.000343226788432268,0.00413000137145941,0,0,0,0,81.0693513975874,24.6575342465753,1
"AINZL446_5","Motunau (Plate Island)","New Zealand","fully-protected",17.3270354591533,365,0,0,0,0,0.060545757557505,0.0541671409073067,0,0,82.1739245724587,24.6575342465753,1
"AINZL447_5","Pohatu Marine Reserve","New Zealand","fully-protected",2.04072930383205,1826,0.764222222222222,37.4484857343488,0.00209261287574541,0.10254240343469,0,0,0,0,0.497783881647112,20.8105147864184,0
"AINZL449_5","Poor Knights Islands Marine Reserve","New Zealand","fully-protected",18.3147934551923,1826,1.225,6.68858211804027,0.00335432639649507,0.0183148469825856,0,0,0,0,12.314545247734,15.553121577218,1
"AINZL451_5","Te Paepae o Aotea (Volkner Rocks) Marine Reserve;","New Zealand","fully-protected",12.7072313878222,1826,0,0,0,0,0.0322420257998758,0.0309358207296583,0.0322420257998758,0,61.0192337083869,21.9058050383352,1
"AINZL452_5","Whanganui A Hei (Cathedral Cove) Marine Reserve","New Zealand","fully-protected",8.32635736787163,1826,0,0,0,0,0,0,0,0,15.3135387154299,15.1697699890471,1
"AINZL454_5","Tuhua (Mayor Island) Marine Reserve","New Zealand","fully-protected",10.3471213647182,1826,0.0135555555555556,0.131007988383875,3.71181696482901e-05,0.000358729431500206,0,0,0,0,54.2076092823586,22.0153340635268,1
"AINZL455_5","Te Matuku Marine Reserve","New Zealand","fully-protected",5.71216635343142,1826,0,0,0,0,0.302500189465392,0.091644398649772,0,0,16.3818901841245,19.7699890470975,0
"AINZL456_5","Whangarei Harbour Marine Reserve","New Zealand","fully-protected",1.66710437214841,1826,0,0,0,0,0,0,0,0,6.77434067252915,14.3483023001095,0
"AINZL457_5","Cape Rodney - Okakari Point Marine Reserve","New Zealand","fully-protected",4.92318998761488,1826,0.139666666666667,2.83691401343482,0.000382438846294268,0.00776811066110302,0,0,0,0,4.0625041642424,13.9649507119387,0
"AINZL458_5","Tāwharanui Marine Reserve","New Zealand","fully-protected",3.70180063858128,1826,0,0,0,0,0,0,0,0,3.44851396500513,21.3581599123768,0
"AINZL459_5","Long Bay-Okura Marine Reserve","New Zealand","fully-protected",8.49767340380954,1826,0,0,0,0,0,0,0,0,15.6622979620166,20.1533406352683,1
"AINZL460_5","Kapiti Marine Reserve","New Zealand","fully-protected",21.3200410570733,1826,0.346555555555556,1.62549197080734,0.000948947304368991,0.0044509637754856,0.0347564664213473,0.0271317318436978,0,0,57.1404619942455,10.8981380065717,1
"AINZL461_5","Motu Manawa-Pollen Island Marine Reserve","New Zealand","fully-protected",2.85588826736453,1826,0,0,0,0,0,0,0,0,0.155213651660903,11.3910186199343,0
"AINZL462_5","Taputeranga Marine Reserve","New Zealand","fully-protected",8.02168545700413,1826,1.84516666666667,23.002231595301,0.00505248265790435,0.062985300096662,0.323853407402903,0.199759042851987,0.215902271601935,0,38.2869121071975,15.8269441401972,1
"AINZL463_5","Ulva Island - Te Wharawhara Marine Reserve","New Zealand","fully-protected",10.4653836778568,1826,3.09344444444444,29.558824976381,0.00847054886211513,0.0809387321368594,0,0,0,0,28.3750619427082,18.6746987951807,1
